Date,Stations_id,Quality,Air_temperature,Steam_pressure,Cloudiness,Airpressure_stationsheight,relative_moisture,Air_speed,Air_temperature_max,Air_temperature_min,Soil_tem_min,Wind_speed_max,Rain,Rain_ind,Sunny_hours,Snow_height,eor
19490711.0,       98,5.0,15.9,12.4,3.3,935.2,73.0,,21.8,10.3,9.6,,0.0,0.0,12.8,0.0,eor
19490712.0,       98,5.0,19.0,11.9,1.3,930.3,56.0,,24.9,13.2,10.1,,0.0,0.0,15.6,0.0,eor
19490713.0,       98,5.0,22.4,11.2,2.0,924.8,42.0,,27.3,16.2,14.2,,1.4,1.0,13.9,0.0,eor
19490714.0,       98,5.0,17.9,13.5,2.3,924.7,65.0,,22.8,15.1,12.1,,0.0,0.0,12.1,0.0,eor
19490715.0,       98,5.0,17.1,14.5,4.0,924.7,74.0,,22.7,13.2,9.8,,3.4,1.0,9.2,0.0,eor
19490716.0,       98,5.0,15.4,14.0,4.0,922.0,79.0,,21.1,11.8,9.8,,2.2,1.0,10.2,0.0,eor
19490717.0,       98,5.0,15.7,12.8,4.7,924.8,73.0,,20.0,12.4,10.9,,0.8,1.0,8.0,0.0,eor
19490718.0,       98,5.0,12.4,13.2,6.0,925.0,92.0,,17.8,11.5,9.2,,8.3,1.0,6.5,0.0,eor
19490719.0,       98,5.0,8.2,10.7,8.0,928.2,97.0,,11.7,7.3,8.7,,7.4,1.0,0.0,0.0,eor
19490720.0,       98,5.0,9.0,9.5,6.7,929.2,85.0,,12.7,6.0,6.2,,1.5,1.0,6.7,0.0,eor
19490721.0,       98,5.0,11.1,10.4,5.3,929.6,81.0,,15.2,6.3,5.4,,0.0,0.0,10.0,0.0,eor
19490722.0,       98,5.0,12.6,13.7,7.7,930.0,94.0,,16.5,10.0,8.4,,2.6,1.0,1.5,0.0,eor
19490723.0,       98,5.0,15.3,14.4,5.3,929.6,83.0,,18.8,11.5,10.6,,0.0,0.0,4.7,0.0,eor
19490724.0,       98,5.0,16.4,12.1,3.7,930.4,65.0,,21.8,12.9,9.9,,0.0,0.0,7.6,0.0,eor
19490725.0,       98,5.0,18.2,12.0,1.3,930.7,57.0,,23.7,13.4,9.4,,0.0,0.0,12.7,0.0,eor
19490726.0,       98,5.0,19.5,13.7,5.7,929.2,61.0,,23.5,15.5,11.9,,0.0,1.0,9.3,0.0,eor
19490727.0,       98,5.0,17.8,14.5,6.0,929.9,75.0,,21.7,12.7,11.6,,0.0,0.0,8.7,0.0,eor
19490728.0,       98,5.0,15.3,14.8,6.0,927.9,82.0,,19.5,13.4,15.1,,0.3,1.0,4.7,0.0,eor
19490729.0,       98,5.0,13.4,12.1,6.7,927.2,78.0,,17.7,10.5,7.9,,0.4,1.0,5.1,0.0,eor
19490730.0,       98,5.0,12.0,10.7,6.3,928.7,78.0,,15.4,8.8,6.0,,0.2,1.0,7.7,0.0,eor
19490731.0,       98,5.0,15.1,9.3,5.7,926.2,57.0,,20.7,9.4,8.1,,0.5,1.0,7.4,0.0,eor
19490801.0,       98,5.0,13.4,14.4,7.3,921.6,92.0,,15.7,12.9,12.9,,1.3,1.0,0.8,0.0,eor
19490802.0,       98,5.0,13.6,14.4,7.0,911.9,90.0,,19.4,10.9,11.5,,12.2,1.0,1.0,0.0,eor
19490803.0,       98,5.0,8.9,11.3,8.0,913.0,97.0,,12.7,7.9,9.6,,23.0,1.0,0.0,0.0,eor
19490804.0,       98,5.0,9.1,9.2,6.0,925.8,80.0,,13.8,6.3,6.2,,0.2,1.0,7.9,0.0,eor
19490805.0,       98,5.0,13.6,9.1,0.7,929.2,62.0,,20.0,6.0,2.2,,0.0,0.0,14.5,0.0,eor
19490806.0,       98,5.0,19.7,9.3,2.7,927.6,41.0,,24.6,13.6,10.0,,0.0,0.0,14.0,0.0,eor
19490807.0,       98,5.0,18.9,14.9,4.7,927.8,71.0,,23.4,13.0,10.5,,0.0,0.0,12.6,0.0,eor
19490808.0,       98,5.0,18.7,15.9,7.3,925.6,72.0,,24.3,17.0,16.2,,0.8,1.0,3.7,0.0,eor
19490809.0,       98,5.0,12.3,14.3,6.0,929.5,98.0,,17.0,11.4,13.1,,13.4,1.0,0.6,0.0,eor
19490810.0,       98,5.0,10.8,10.7,4.0,934.8,82.0,,15.5,8.7,5.0,,0.1,1.0,10.1,0.0,eor
19490811.0,       98,5.0,9.2,10.9,8.0,930.7,93.0,,11.0,8.2,6.3,,3.2,1.0,0.0,0.0,eor
19490812.0,       98,5.0,8.7,9.6,6.7,936.6,86.0,,11.9,6.5,7.1,,0.5,1.0,4.5,0.0,eor
19490813.0,       98,5.0,10.0,9.5,4.3,939.0,79.0,,14.2,6.6,6.6,,0.0,0.0,9.7,0.0,eor
19490814.0,       98,5.0,13.4,11.2,3.7,936.7,74.0,,17.7,8.8,3.9,,0.0,0.0,10.5,0.0,eor
19490815.0,       98,5.0,14.8,13.5,3.7,933.9,80.0,,20.0,11.2,6.7,,0.1,1.0,12.7,0.0,eor
19490816.0,       98,5.0,15.9,12.0,5.0,929.4,68.0,,21.7,12.8,10.2,,1.4,1.0,10.8,0.0,eor
19490817.0,       98,5.0,8.7,9.3,6.7,930.4,84.0,,14.7,6.7,6.4,,0.0,1.0,6.0,0.0,eor
19490818.0,       98,5.0,7.6,9.1,6.7,931.4,86.0,,11.2,4.9,3.0,,0.6,1.0,4.7,0.0,eor
19490819.0,       98,5.0,7.2,9.7,7.7,931.5,98.0,,9.4,5.4,3.3,,13.3,1.0,0.1,0.0,eor
19490820.0,       98,5.0,11.2,13.1,5.3,931.4,97.0,,12.9,7.7,7.7,,1.5,1.0,2.2,0.0,eor
19490821.0,       98,5.0,13.8,8.0,0.7,933.2,52.0,,18.7,8.7,6.0,,0.0,0.0,13.4,0.0,eor
19490822.0,       98,5.0,18.2,9.5,2.7,932.7,46.0,,23.6,13.4,8.2,,0.0,0.0,13.2,0.0,eor
19490823.0,       98,5.0,20.0,11.1,4.7,931.8,46.0,,25.5,16.9,10.5,,0.0,0.0,10.3,0.0,eor
19490824.0,       98,5.0,18.0,13.5,7.0,932.0,64.0,,21.7,15.6,10.7,,0.2,1.0,6.8,0.0,eor
19490825.0,       98,5.0,17.3,13.6,2.7,932.2,68.0,,21.7,13.4,9.7,,0.8,1.0,9.7,0.0,eor
19490826.0,       98,5.0,18.2,13.6,5.3,930.8,66.0,,23.0,12.8,10.7,,0.5,1.0,6.0,0.0,eor
19490827.0,       98,5.0,16.5,15.2,7.0,930.3,82.0,,20.4,15.2,13.0,,9.2,1.0,4.7,0.0,eor
19490828.0,       98,5.0,15.5,16.5,7.7,931.8,93.0,,19.2,14.5,13.6,,0.1,1.0,2.6,0.0,eor
19490829.0,       98,5.0,14.3,14.4,7.3,932.3,88.0,,17.2,12.6,11.7,,0.2,1.0,1.7,0.0,eor
19490830.0,       98,5.0,15.9,13.2,4.0,932.3,75.0,,20.5,12.1,8.6,,0.0,0.0,10.0,0.0,eor
19490831.0,       98,5.0,17.8,14.3,7.0,930.6,71.0,,21.3,14.4,10.2,,1.0,1.0,8.8,0.0,eor
19490901.0,       98,5.0,18.0,16.0,5.3,925.1,78.0,,23.3,14.3,12.6,,4.8,1.0,7.3,0.0,eor
19490902.0,       98,5.0,16.5,15.6,6.3,923.8,84.0,,20.0,13.8,12.8,,0.0,1.0,6.6,0.0,eor
19490903.0,       98,5.0,17.2,13.1,1.3,927.5,68.0,,21.5,13.1,11.1,,0.0,0.0,12.4,0.0,eor
19490904.0,       98,5.0,21.1,13.2,1.0,932.2,53.0,,25.5,16.4,11.2,,0.0,0.0,12.2,0.0,eor
19490905.0,       98,5.0,21.8,13.2,0.3,933.0,50.0,,25.6,18.4,14.7,,0.0,0.0,12.4,0.0,eor
19490906.0,       98,5.0,20.2,15.2,1.3,932.8,63.0,,26.6,18.0,14.3,,0.0,0.0,11.2,0.0,eor
19490907.0,       98,5.0,13.6,14.8,7.3,931.6,91.0,,18.2,11.7,14.2,,4.3,1.0,0.2,0.0,eor
19490908.0,       98,5.0,12.7,12.4,6.7,933.6,83.0,,16.3,10.4,10.2,,0.0,1.0,7.3,0.0,eor
19490909.0,       98,5.0,12.9,12.3,5.0,933.4,83.0,,18.0,9.7,5.7,,0.0,0.0,4.9,0.0,eor
19490910.0,       98,5.0,15.0,11.6,1.0,931.6,67.0,,19.3,11.3,7.4,,0.0,1.0,10.1,0.0,eor
19490911.0,       98,5.0,15.0,10.8,0.7,934.0,66.0,,19.6,10.9,9.2,,0.0,0.0,11.8,0.0,eor
19490912.0,       98,5.0,16.2,9.6,2.7,933.9,52.0,,20.5,12.8,8.1,,0.0,0.0,11.6,0.0,eor
19490913.0,       98,5.0,14.5,10.8,4.0,927.0,66.0,,19.3,11.0,9.7,,3.5,1.0,7.3,0.0,eor
19490914.0,       98,5.0,13.6,14.5,6.0,922.6,94.0,,16.4,10.7,10.3,,3.2,1.0,1.7,0.0,eor
19490915.0,       98,5.0,12.6,13.6,7.3,922.8,92.0,,16.5,11.8,10.3,,11.9,1.0,3.6,0.0,eor
19490916.0,       98,5.0,10.2,12.5,6.0,923.8,99.0,,12.5,9.5,9.7,,5.6,1.0,0.0,0.0,eor
19490917.0,       98,5.0,8.7,11.1,7.3,926.7,98.0,,11.1,7.9,7.0,,2.1,1.0,1.4,0.0,eor
19490918.0,       98,5.0,9.4,11.3,5.3,927.9,97.0,,12.6,8.3,7.7,,0.2,1.0,1.9,0.0,eor
19490919.0,       98,5.0,10.2,11.5,7.0,927.5,92.0,,12.9,8.0,7.4,,1.2,1.0,2.0,0.0,eor
19490920.0,       98,5.0,10.8,10.9,3.7,928.4,85.0,,14.8,8.3,8.2,,0.0,1.0,6.8,0.0,eor
19490921.0,       98,5.0,12.4,11.7,6.7,926.7,81.0,,16.5,9.4,6.1,,0.0,1.0,2.2,0.0,eor
19490922.0,       98,5.0,13.4,13.2,5.3,928.8,87.0,,16.5,10.2,9.4,,1.8,1.0,2.1,0.0,eor
19490923.0,       98,5.0,16.8,15.2,2.7,929.1,81.0,,21.3,12.6,11.9,,0.0,0.0,9.5,0.0,eor
19490924.0,       98,5.0,17.4,13.5,3.0,927.6,68.0,,20.9,14.3,12.0,,0.0,0.0,8.4,0.0,eor
19490925.0,       98,5.0,17.1,15.3,1.0,931.2,80.0,,23.4,12.9,11.0,,0.1,1.0,10.2,0.0,eor
19490926.0,       98,5.0,15.6,16.5,6.7,936.6,92.0,,20.2,14.0,13.5,,0.0,1.0,6.1,0.0,eor
19490927.0,       98,5.0,14.6,12.8,1.3,936.4,76.0,,19.6,11.4,8.6,,0.1,1.0,7.9,0.0,eor
19490928.0,       98,5.0,14.5,12.4,2.0,934.4,74.0,,20.2,11.7,8.6,,0.1,1.0,8.9,0.0,eor
19490929.0,       98,5.0,14.5,10.7,0.3,931.5,64.0,,19.3,10.3,7.2,,0.0,0.0,10.5,0.0,eor
19490930.0,       98,5.0,14.5,10.5,3.3,928.7,63.0,,19.2,11.8,7.3,,0.0,0.0,9.3,0.0,eor
19491001.0,       98,5.0,10.5,11.6,4.7,927.9,89.0,,15.2,8.1,7.5,,0.0,0.0,7.3,0.0,eor
19491002.0,       98,5.0,9.0,10.0,4.3,930.7,86.0,,13.5,7.5,5.9,,0.1,1.0,4.4,0.0,eor
19491003.0,       98,5.0,9.8,11.5,8.0,933.6,97.0,,11.7,6.4,3.5,,0.4,1.0,3.0,0.0,eor
19491004.0,       98,5.0,9.2,10.9,4.7,936.8,92.0,,12.3,8.0,8.6,,0.1,1.0,0.8,0.0,eor
19491005.0,       98,5.0,12.4,11.3,1.3,930.4,78.0,,17.6,7.7,5.7,,0.0,1.0,10.6,0.0,eor
19491006.0,       98,5.0,9.6,10.7,5.7,929.2,87.0,,14.6,7.3,6.2,,0.1,1.0,2.7,0.0,eor
19491007.0,       98,5.0,9.5,9.9,3.0,927.8,83.0,,13.2,6.1,3.1,,0.1,1.0,7.5,0.0,eor
19491008.0,       98,5.0,12.0,10.4,0.3,923.5,76.0,,16.1,8.2,6.2,,0.0,0.0,9.6,0.0,eor
19491009.0,       98,5.0,12.6,10.7,0.0,923.5,71.0,,16.5,9.7,4.8,,0.1,1.0,9.7,0.0,eor
19491010.0,       98,5.0,9.8,11.7,7.0,929.5,96.0,,12.1,8.1,8.0,,0.2,1.0,1.1,0.0,eor
19491011.0,       98,5.0,10.9,11.3,4.0,932.3,87.0,,14.6,7.5,6.0,,1.9,1.0,7.0,0.0,eor
19491012.0,       98,5.0,11.5,12.5,4.3,937.4,91.0,,15.1,10.3,9.0,,0.2,1.0,7.0,0.0,eor
19491013.0,       98,5.0,12.4,10.7,4.7,940.4,74.0,,16.8,9.6,5.0,,0.1,1.0,9.1,0.0,eor
19491014.0,       98,5.0,13.3,11.7,3.0,935.9,75.0,,17.9,10.6,6.7,,0.0,0.0,9.6,0.0,eor
19491015.0,       98,5.0,14.4,12.0,4.0,931.5,74.0,,18.6,11.2,8.1,,0.0,0.0,9.2,0.0,eor
19491016.0,       98,5.0,13.5,12.7,4.7,928.3,81.0,,18.4,11.9,10.2,,0.0,1.0,5.4,0.0,eor
19491017.0,       98,5.0,8.9,10.4,4.7,923.9,87.0,,12.4,7.1,8.0,,1.8,1.0,0.5,0.0,eor
19491018.0,       98,5.0,7.6,9.3,8.0,925.9,91.0,,9.2,4.7,3.4,,0.0,0.0,1.6,0.0,eor
19491019.0,       98,5.0,9.0,10.9,5.7,921.5,95.0,,10.2,7.7,6.5,,1.7,1.0,0.0,0.0,eor
19491020.0,       98,5.0,9.8,10.5,5.3,923.0,86.0,,12.3,8.2,7.4,,2.0,1.0,4.3,0.0,eor
19491021.0,       98,5.0,10.0,11.1,7.7,918.6,88.0,,14.2,8.2,6.8,,5.6,1.0,2.1,0.0,eor
19491022.0,       98,5.0,6.0,7.9,6.0,923.4,85.0,,9.1,3.9,3.7,,0.5,1.0,4.9,0.0,eor
19491023.0,       98,5.0,8.5,9.6,7.0,921.4,89.0,,9.6,5.9,4.6,,2.4,1.0,1.1,0.0,eor
19491024.0,       98,5.0,4.3,8.5,6.7,918.3,98.0,,9.5,2.4,6.7,,10.7,1.0,0.0,0.0,eor
19491025.0,       98,5.0,8.8,10.7,7.3,922.7,99.0,,11.6,2.7,1.0,,0.6,1.0,0.3,0.0,eor
19491026.0,       98,5.0,7.7,8.7,6.0,914.8,77.0,,12.1,4.7,9.2,,9.9,7.0,7.3,0.0,eor
19491027.0,       98,5.0,0.4,6.0,8.0,927.9,94.0,,4.8,-0.1,0.0,,1.4,7.0,2.0,3.0,eor
19491028.0,       98,5.0,1.0,6.0,5.0,938.0,89.0,,4.7,-0.3,0.0,,0.0,1.0,4.0,0.0,eor
19491029.0,       98,5.0,-1.3,4.8,7.3,935.8,85.0,,0.9,-2.2,-3.2,,0.0,0.0,2.7,0.0,eor
19491030.0,       98,5.0,-1.4,4.7,6.3,935.6,83.0,,1.5,-3.8,-5.0,,0.0,0.0,5.2,0.0,eor
19491031.0,       98,5.0,-2.3,4.0,0.0,938.7,78.0,,1.2,-4.5,-6.1,,0.0,0.0,9.1,0.0,eor
19491101.0,       98,5.0,-2.2,3.9,0.3,938.3,75.0,,1.2,-4.0,-5.7,,0.0,0.0,9.0,0.0,eor
19491102.0,       98,5.0,-3.8,3.6,0.7,937.4,77.0,,0.7,-6.0,-7.9,,0.0,0.0,9.0,0.0,eor
19491103.0,       98,5.0,-0.6,4.7,0.7,937.4,81.0,,4.2,-5.4,-6.6,,0.0,0.0,9.1,0.0,eor
19491104.0,       98,5.0,0.8,4.3,3.7,935.0,66.0,,6.7,-1.5,-5.0,,0.0,0.0,6.6,0.0,eor
19491105.0,       98,5.0,-4.2,4.3,5.0,917.5,96.0,,-1.0,-5.3,-6.0,,0.1,1.0,6.4,0.0,eor
19491106.0,       98,5.0,-1.8,5.3,8.0,902.2,99.0,,0.0,-4.6,-5.0,,1.0,7.0,0.0,0.0,eor
19491107.0,       98,5.0,-0.6,5.7,8.0,903.5,99.0,,0.0,-1.9,-3.3,,2.9,7.0,2.3,1.0,eor
19491108.0,       98,5.0,-0.3,6.0,8.0,908.3,100.0,,0.1,-0.5,-1.2,,2.5,7.0,0.0,3.0,eor
19491109.0,       98,5.0,0.6,6.4,7.7,918.7,99.0,,1.5,-0.5,-1.4,,1.9,7.0,0.2,5.0,eor
19491110.0,       98,5.0,3.6,8.0,7.7,915.9,100.0,,4.7,0.4,0.1,,8.3,1.0,0.0,0.0,eor
19491111.0,       98,5.0,3.8,8.0,7.7,916.6,99.0,,4.2,2.5,2.1,,13.3,1.0,0.2,0.0,eor
19491112.0,       98,5.0,4.4,8.7,7.7,911.2,99.0,,7.2,2.1,3.4,,9.3,1.0,0.1,0.0,eor
19491113.0,       98,5.0,0.6,5.9,7.3,911.1,90.0,,2.5,0.0,0.0,,5.1,7.0,0.5,0.0,eor
19491114.0,       98,5.0,1.8,7.1,8.0,921.1,100.0,,2.6,-0.2,-0.3,,3.5,1.0,0.0,0.0,eor
19491115.0,       98,5.0,0.8,6.3,6.3,931.1,93.0,,3.4,-0.4,1.2,,0.0,1.0,2.4,0.0,eor
19491116.0,       98,5.0,0.0,6.1,8.0,926.4,100.0,,0.7,-2.2,-3.0,,0.3,7.0,0.0,0.0,eor
19491117.0,       98,5.0,-0.2,5.9,8.0,921.1,97.0,,0.7,-0.6,-0.9,,0.0,7.0,0.0,0.0,eor
19491118.0,       98,5.0,0.5,5.2,3.7,914.6,82.0,,2.7,-1.6,-1.9,,0.0,0.0,6.1,0.0,eor
19491119.0,       98,5.0,3.0,5.2,5.7,916.6,70.0,,5.8,0.4,-2.0,,0.0,0.0,3.8,0.0,eor
19491120.0,       98,5.0,6.7,8.0,7.3,918.6,80.0,,9.5,3.3,1.3,,1.1,1.0,0.5,0.0,eor
19491121.0,       98,5.0,4.0,7.2,7.3,918.4,90.0,,6.3,2.2,1.4,,1.7,1.0,1.3,0.0,eor
19491122.0,       98,5.0,4.8,8.4,7.7,913.5,98.0,,5.8,3.9,3.5,,4.2,1.0,0.0,0.0,eor
19491123.0,       98,5.0,2.6,7.2,7.3,906.0,97.0,,4.5,1.6,1.5,,0.0,1.0,1.0,0.0,eor
19491124.0,       98,5.0,3.2,7.7,8.0,903.1,100.0,,4.2,2.0,1.9,,1.8,1.0,0.0,0.0,eor
19491125.0,       98,5.0,3.4,7.6,5.0,910.6,96.0,,5.0,2.3,2.1,,0.0,1.0,2.2,0.0,eor
19491126.0,       98,5.0,3.8,6.5,7.7,910.3,79.0,,5.3,2.4,-0.3,,12.1,7.0,0.5,0.0,eor
19491127.0,       98,5.0,-0.8,5.9,8.0,902.0,100.0,,3.2,-1.2,-0.6,,22.4,7.0,0.0,3.0,eor
19491128.0,       98,5.0,-1.3,5.6,8.0,910.8,100.0,,-0.7,-1.6,-1.4,,7.7,7.0,0.0,23.0,eor
19491129.0,       98,5.0,-3.5,4.7,7.0,924.6,99.0,,-1.4,-5.6,-11.5,,0.0,7.0,0.8,30.0,eor
19491130.0,       98,5.0,-0.4,5.9,8.0,927.5,100.0,,0.3,-2.8,-8.5,,2.8,7.0,0.0,28.0,eor
19491201.0,       98,5.0,-1.0,5.6,6.7,923.6,95.0,,0.6,-2.0,-0.1,,0.0,0.0,0.2,18.0,eor
19491202.0,       98,5.0,-2.0,5.2,8.0,914.7,99.0,,-1.0,-4.3,-5.9,,8.0,7.0,0.0,18.0,eor
19491203.0,       98,5.0,1.0,6.3,8.0,912.3,100.0,,3.2,-2.6,-3.0,,28.4,7.0,0.0,25.0,eor
19491204.0,       98,5.0,1.6,6.8,7.7,908.4,96.0,,5.1,0.1,1.1,,10.8,7.0,0.0,10.0,eor
19491205.0,       98,5.0,0.5,6.0,8.0,911.0,94.0,,1.7,0.0,-0.1,,11.2,7.0,0.0,10.0,eor
19491206.0,       98,5.0,-0.2,5.9,8.0,918.3,99.0,,0.6,-1.1,-1.2,,3.7,7.0,0.0,10.0,eor
19491207.0,       98,5.0,5.5,8.8,8.0,918.4,97.0,,6.4,0.0,0.0,,1.7,1.0,0.0,8.0,eor
19491208.0,       98,5.0,5.7,8.7,8.0,910.7,94.0,,6.4,4.8,4.5,,7.0,7.0,0.0,0.0,eor
19491209.0,       98,5.0,-0.8,5.7,7.7,908.8,99.0,,5.9,-1.4,-0.2,,0.7,7.0,0.0,3.0,eor
19491210.0,       98,5.0,-3.0,4.7,5.7,914.7,98.0,,-1.1,-4.8,-7.0,,0.1,7.0,4.3,2.0,eor
19491211.0,       98,5.0,-3.5,4.8,8.0,920.8,99.0,,-2.3,-4.2,-4.0,,11.6,7.0,0.0,2.0,eor
19491212.0,       98,5.0,-3.3,4.8,8.0,928.0,99.0,,-2.5,-4.1,-4.0,,1.8,7.0,0.0,13.0,eor
19491213.0,       98,5.0,-4.6,4.4,5.3,928.6,98.0,,-2.4,-5.9,-9.4,,0.0,0.0,0.5,15.0,eor
19491214.0,       98,5.0,-3.4,3.5,2.3,920.0,74.0,,-1.6,-7.3,-8.4,,0.6,7.0,5.9,15.0,eor
19491215.0,       98,5.0,-0.7,5.9,8.0,910.3,100.0,,1.5,-4.0,-4.5,,3.0,7.0,0.0,14.0,eor
19491216.0,       98,5.0,-1.9,5.3,8.0,918.2,100.0,,-0.6,-2.9,-1.6,,1.0,7.0,0.0,15.0,eor
19491217.0,       98,5.0,-0.8,6.0,8.0,902.4,100.0,,3.9,-2.5,-2.5,,14.5,7.0,0.0,16.0,eor
19491218.0,       98,5.0,-1.7,5.3,8.0,911.2,99.0,,-1.1,-2.6,-2.8,,8.0,7.0,0.0,18.0,eor
19491219.0,       98,5.0,3.0,7.5,8.0,912.7,99.0,,4.9,-2.0,-2.5,,1.5,1.0,0.0,22.0,eor
19491220.0,       98,5.0,3.5,7.1,7.7,923.8,92.0,,4.5,1.0,2.0,,2.3,1.0,0.2,10.0,eor
19491221.0,       98,5.0,2.8,7.9,7.3,928.4,99.0,,5.6,0.8,1.7,,0.7,1.0,0.0,0.0,eor
19491222.0,       98,5.0,-0.1,4.3,2.3,936.7,70.0,,2.7,-2.8,-3.0,,0.0,0.0,7.0,0.0,eor
19491223.0,       98,5.0,-0.2,5.9,7.7,938.0,95.0,,1.2,-1.4,-2.6,,0.4,1.0,0.0,0.0,eor
19491224.0,       98,5.0,-1.5,4.9,3.0,936.8,89.0,,1.4,-3.3,-3.4,,0.0,0.0,5.4,0.0,eor
19491225.0,       98,5.0,-4.8,4.1,8.0,926.0,97.0,,-0.3,-5.2,-6.5,,0.1,7.0,0.0,0.0,eor
19491226.0,       98,5.0,1.8,6.8,8.0,918.3,100.0,,2.9,-5.0,-5.0,,16.6,1.0,0.0,0.0,eor
19491227.0,       98,5.0,4.2,8.4,8.0,925.4,100.0,,6.0,2.7,1.5,,3.1,1.0,0.0,0.0,eor
19491228.0,       98,5.0,4.1,8.1,8.0,930.8,100.0,,4.5,3.8,3.4,,0.1,1.0,0.0,0.0,eor
19491229.0,       98,5.0,0.9,6.5,6.0,925.4,100.0,,4.0,0.3,-1.0,,0.1,1.0,0.0,0.0,eor
19491230.0,       98,5.0,-0.4,5.9,3.3,924.2,95.0,,3.0,-2.4,-0.6,,0.0,0.0,2.4,0.0,eor
19491231.0,       98,5.0,-4.9,4.3,5.0,931.8,96.0,,-2.0,-6.5,-4.0,,0.0,0.0,3.1,0.0,eor
19500101.0,       98,5.0,-1.4,2.3,5.0,935.8,40.0,,0.4,-7.5,-9.4,,0.0,0.0,6.7,0.0,eor
19500102.0,       98,5.0,-0.7,4.8,8.0,924.0,82.0,,0.4,-3.5,-3.2,,16.3,8.0,0.0,0.0,eor
19500103.0,       98,5.0,-0.1,6.0,8.0,917.8,99.0,,1.0,-0.4,0.2,,13.8,8.0,0.0,3.0,eor
19500104.0,       98,5.0,-1.8,5.3,8.0,916.3,99.0,,-0.1,-2.6,-0.5,,5.7,8.0,0.0,15.0,eor
19500105.0,       98,5.0,-0.2,5.9,8.0,913.9,99.0,,0.8,-3.5,-8.0,,6.1,8.0,0.0,18.0,eor
19500106.0,       98,5.0,0.4,5.9,7.3,915.8,93.0,,2.1,-1.0,-0.5,,4.8,8.0,0.0,14.0,eor
19500107.0,       98,5.0,1.3,6.7,8.0,923.8,99.0,,2.1,0.0,-0.1,,2.1,8.0,0.0,16.0,eor
19500108.0,       98,5.0,2.5,6.4,6.3,928.3,87.0,,4.7,1.6,0.6,,0.0,0.0,2.7,9.0,eor
19500109.0,       98,5.0,3.1,5.5,6.0,924.8,70.0,,8.6,1.4,-0.8,,0.0,0.0,5.3,8.0,eor
19500110.0,       98,5.0,2.6,6.7,7.3,932.4,92.0,,4.7,0.5,-4.0,,1.0,1.0,2.1,8.0,eor
19500111.0,       98,5.0,4.1,8.1,8.0,936.0,100.0,,5.1,2.8,1.8,,3.2,1.0,0.0,5.0,eor
19500112.0,       98,5.0,2.4,7.3,5.0,937.4,97.0,,5.5,0.8,3.4,,1.2,1.0,2.8,0.0,eor
19500113.0,       98,5.0,1.3,3.9,4.7,935.6,62.0,,5.0,-2.6,-4.2,,0.1,1.0,1.0,0.0,eor
19500114.0,       98,5.0,2.0,6.9,8.0,932.7,100.0,,2.9,-0.9,-2.0,,0.5,1.0,0.0,0.0,eor
19500115.0,       98,5.0,2.0,7.1,8.0,928.6,100.0,,3.2,0.9,0.6,,14.5,8.0,0.0,0.0,eor
19500116.0,       98,5.0,-0.6,5.9,7.3,917.5,100.0,,1.7,-1.1,-0.5,,5.4,7.0,0.0,1.0,eor
19500117.0,       98,5.0,-1.5,5.5,7.7,921.2,99.0,,-0.5,-1.9,-2.2,,5.7,7.0,0.0,6.0,eor
19500118.0,       98,5.0,-7.5,3.7,5.7,931.9,94.0,,-1.7,-11.0,-8.0,,0.0,1.0,2.2,12.0,eor
19500119.0,       98,5.0,-12.2,2.1,4.0,932.3,87.0,,-8.8,-13.7,-14.4,,0.5,7.0,6.4,12.0,eor
19500120.0,       98,5.0,-9.4,2.7,2.7,930.6,86.0,,-6.3,-13.7,-14.7,,0.0,0.0,5.5,12.0,eor
19500121.0,       98,5.0,-4.3,2.5,6.3,933.4,56.0,,-1.5,-10.0,-11.4,,0.0,1.0,6.9,12.0,eor
19500122.0,       98,5.0,-4.3,4.3,7.7,933.4,97.0,,-1.9,-6.0,-7.6,,0.1,7.0,2.3,12.0,eor
19500123.0,       98,5.0,-9.4,2.8,1.7,932.2,89.0,,-3.8,-11.3,-12.6,,0.0,0.0,6.9,12.0,eor
19500124.0,       98,5.0,-11.1,2.3,0.3,926.6,85.0,,-8.8,-12.9,-14.2,,0.0,0.0,7.8,10.0,eor
19500125.0,       98,5.0,-6.4,2.9,1.3,925.2,76.0,,-1.8,-12.8,-14.3,,0.0,0.0,5.9,10.0,eor
19500126.0,       98,5.0,-3.2,3.9,6.7,929.6,79.0,,0.8,-6.6,-9.9,,0.0,0.0,3.3,10.0,eor
19500127.0,       98,5.0,-3.8,3.3,7.0,929.2,71.0,,-1.4,-5.1,-6.3,,0.7,7.0,0.9,10.0,eor
19500128.0,       98,5.0,-10.0,2.7,4.0,926.6,91.0,,-5.1,-11.2,-10.6,,0.0,0.0,3.6,11.0,eor
19500129.0,       98,5.0,-10.7,2.0,0.0,925.2,77.0,,-7.3,-13.5,-15.6,,0.0,0.0,8.3,10.0,eor
19500130.0,       98,5.0,-8.7,2.4,0.7,924.7,73.0,,-3.8,-11.7,-17.2,,0.1,7.0,8.1,10.0,eor
19500131.0,       98,5.0,-5.0,4.0,8.0,921.4,98.0,,-2.3,-10.5,-12.7,,3.7,8.0,0.0,8.0,eor
19500201.0,       98,5.0,-2.2,5.2,8.0,921.4,99.0,,-0.8,-3.9,-9.7,,1.5,8.0,0.0,10.0,eor
